# timestamp t_x t_y t_z q_x q_y q_z q_w
1050021 -1.147506089982332 -0.005008314270649 -0.583033570668297 -0.001207483072896 0.207790114693349 -0.000708544710676 0.978172432746265
1066688 -1.160427871521256 -0.004675514047210 -0.600090992468179 -0.001120413711440 0.211050081353981 -0.000671142372048 0.977474376851644
1083355 -1.173156726191727 -0.003983701622097 -0.617639343623570 -0.000963711691806 0.214303976105225 -0.000713027545339 0.976766281500844
1100022 -1.185794029318513 -0.003903480371948 -0.634966526537013 -0.000947503073136 0.217673348350947 -0.000759473690002 0.976020921320505
1116689 -1.197095897479574 -0.002867902533091 -0.652874297951565 -0.000690666717290 0.220752631570769 -0.000683602749604 0.975329345052914
1133356 -1.209783774164543 -0.001894583326862 -0.670294552487853 -0.000471387376766 0.224185162840865 -0.000590719796453 0.974546274738187
1150023 -1.221929326020677 -0.003212339248488 -0.688121088529020 -0.000769356597568 0.227559800493097 -0.000707950412673 0.973763546296626
1166690 -1.233011346656392 -0.002559864877006 -0.706044805584913 -0.000614417257456 0.230729091905635 -0.000742535780452 0.973017552401009
1183357 -1.243215676234606 -0.002323920894325 -0.724617624635405 -0.000549048883206 0.233784219400184 -0.000674998073309 0.972288116600410
1200024 -1.253900569220868 -0.001864071046317 -0.743263938156851 -0.000432541650786 0.236983840582799 -0.000619204665090 0.971513298311418
1216691 -1.263982563186977 0.000254189744010 -0.762571886047532 -0.000000038040946 0.240104992357544 -0.000582811579044 0.970746750175166
1233358 -1.273798927681323 0.000209628793678 -0.781938253593461 -0.000004478318947 0.243193252689766 -0.000584586918253 0.969977680199009
1250025 -1.284545749611048 -0.000682046524835 -0.800864149697060 -0.000187829205888 0.246583160839928 -0.000652563358386 0.969121397798770
1266692 -1.293985037014385 -0.001735415311898 -0.820312786567137 -0.000397301700058 0.249777048175484 -0.000636017451590 0.968303084699157
1283359 -1.302966475576275 -0.000869621423052 -0.839960203399396 -0.000224947348287 0.252912262968345 -0.000578910841908 0.967489018801329
1300026 -1.311822249203122 0.000350768590386 -0.858112720772434 -0.000008415975733 0.256159471395753 -0.000633492646538 0.966634327877138
1316693 -1.320220812730655 0.000612991529969 -0.876961697802167 0.000067523340117 0.259336457888760 -0.000578962848245 0.965786861503267
1333360 -1.328459035736747 0.001011073223213 -0.898077534504893 0.000188068954320 0.262374528813699 -0.000448389823646 0.964965994326445
1350027 -1.338576943076013 -0.001076321427902 -0.916663916576087 -0.000218779240667 0.265988005228934 -0.000487142989349 0.963976190526345
1366694 -1.345555380420313 -0.005114728174548 -0.937498561116409 -0.000985106706619 0.268965708901788 -0.000759076490778 0.963148950475790
1383361 -1.354837295767343 -0.005564295389332 -0.956513262373324 -0.001041204123106 0.272542344653057 -0.000811342829575 0.962142883353508
1400028 -1.362960898658973 -0.004987013182299 -0.975923995054501 -0.000896653271437 0.275890413946136 -0.000765350195359 0.961188373704457
1416695 -1.369347419934738 -0.006295288577547 -0.996475480340488 -0.001146313884266 0.278944147067444 -0.000813604014723 0.960306298443264
1433362 -1.377440302271550 -0.008841365723772 -1.015495075589100 -0.001629755226208 0.282535226903487 -0.000947516391238 0.959255071224117
1450029 -1.384470521105539 -0.008143945166617 -1.035541557779453 -0.001489743164455 0.285878724743494 -0.000908221668098 0.958264217498357
1466696 -1.390876765609807 -0.007241763189736 -1.055914896236090 -0.001323559753091 0.289123800014971 -0.000872304879842 0.957290402928328
1483363 -1.397066391484599 -0.007701605041153 -1.075975964488717 -0.001398550556446 0.292386633618805 -0.000872267408599 0.956298771141620
1500030 -1.402532631704015 -0.007511504206758 -1.096725712950891 -0.001337527186079 0.295533315786700 -0.000872253767378 0.955331099386234
1516697 -1.407766308182209 -0.008110139690909 -1.117706868264115 -0.001434369147096 0.298710500057859 -0.000905504370313 0.954342265543222
1533364 -1.413228998225256 -0.008748798395947 -1.138638349188497 -0.001529418591144 0.301957416180486 -0.000932406840646 0.953319731417462
1550031 -1.418704942338600 -0.008506249513898 -1.159080658820851 -0.001473431174319 0.305289098903205 -0.000936276156898 0.952258115469961
1566698 -1.423671496752903 -0.008383427868236 -1.179575950903871 -0.001431184709937 0.308565665729951 -0.000938360239247 0.951201503953300
1583365 -1.427470686644922 -0.008885062990193 -1.201249369308300 -0.001499966373356 0.311637107754369 -0.000956892657791 0.950199530376548
1600032 -1.433215008706495 -0.009328432494998 -1.221193399888888 -0.001556635590856 0.315180875591023 -0.001027832438053 0.949029786733690
1616699 -1.436328888598921 -0.008939355910087 -1.243194542338221 -0.001486778672919 0.318252225260173 -0.000982250019309 0.948004401778296
1633366 -1.439878786431863 -0.009336149538231 -1.263915682608973 -0.001520292519500 0.321467893681478 -0.000999728657396 0.946918730718355
1650033 -1.441314607874555 -0.010499573245260 -1.286899550086761 -0.001705579420735 0.324317660399783 -0.001081787557568 0.945946074513411
1666700 -1.443960649162039 -0.011359408047886 -1.308894537494001 -0.001833057143785 0.327451287513793 -0.001087877309884 0.944865657503767
1683367 -1.446048722820838 -0.011921449098960 -1.330930580866155 -0.001892130610119 0.330560636520533 -0.001105005866360 0.943782212370486
1700034 -1.449647253529759 -0.011277592888333 -1.350688959717316 -0.001786130762446 0.334045644612035 -0.001122586497695 0.942554537866210
1716701 -1.452546140133164 -0.009320532501512 -1.371026813283802 -0.001429109539325 0.337438538394517 -0.001082348140703 0.941345855132214
1733368 -1.454209028428724 -0.008013741268050 -1.392017948116485 -0.001174690016922 0.340686095368608 -0.001084473199545 0.940175743381915
1750035 -1.455645565391696 -0.009674086838915 -1.413409941217522 -0.001431445477701 0.343854748497838 -0.001143336826036 0.939021062426310
1766702 -1.457330837253963 -0.010378978847162 -1.434182440369682 -0.001483002941587 0.347099123489837 -0.001220122492318 0.937826482072225
1783369 -1.456912328124630 -0.013624852809818 -1.456134063789117 -0.002002110015863 0.350077513143577 -0.001305198306080 0.936717685753864
1800036 -1.457188680282745 -0.015746786301596 -1.477788538370427 -0.002328895175169 0.353204914622621 -0.001383681070940 0.935542062101103
1816703 -1.457863848915061 -0.015962475917863 -1.498554276402453 -0.002342856514337 0.356449780203055 -0.001453573558722 0.934310415408314
1833370 -1.456598187606155 -0.018960708113880 -1.520680935199465 -0.002784634126228 0.359399664564808 -0.001604088264164 0.933178200465660
1850037 -1.456553617606864 -0.019740998558392 -1.542589069240707 -0.002864709406708 0.362584277695582 -0.001627609015811 0.931945162494489
1866704 -1.456021350093322 -0.019421465469636 -1.563297220239983 -0.002802534633171 0.365800222708828 -0.001510226384942 0.930687950970715
1883371 -1.454330282346051 -0.020535917171878 -1.585227290470637 -0.002941300008544 0.368850019791716 -0.001513046912782 0.929483040374030
1900038 -1.451502600741198 -0.020094958196008 -1.607859417809191 -0.002861920354042 0.371753011264243 -0.001463434713216 0.928326109934809
1916705 -1.450442515690002 -0.021166237794176 -1.628741349894141 -0.002990598171469 0.374966766073603 -0.001597297309738 0.927032054086689
1933372 -1.446964625535619 -0.020989406958993 -1.651581382981084 -0.002945617353833 0.377837824757069 -0.001481091457965 0.925865923279037
1950039 -1.444239343492816 -0.020561692414124 -1.672264597196059 -0.002844960025850 0.380960663963067 -0.001448194549400 0.924585735044521
1966706 -1.442625045419177 -0.020748460864102 -1.692493352594038 -0.002855102885186 0.384271073513164 -0.001470815676590 0.923214724292134
1983373 -1.438733003456168 -0.021097284546427 -1.714438215106689 -0.002890045818135 0.387235177591506 -0.001580081699637 0.921975090885142
2000040 -1.435598451641950 -0.022287246145848 -1.735482835754167 -0.003014000308417 0.390366054934605 -0.001644697382226 0.920653329938829
2016707 -1.434417674365737 -0.024018999885767 -1.754265458433843 -0.003198263626637 0.393874420979455 -0.001742148921228 0.919157046714548
2033374 -1.430905542640501 -0.023490345609282 -1.776092031749844 -0.003096491432752 0.396993953947844 -0.001702224074732 0.917814422801725
2050041 -1.426688167851312 -0.022314323995709 -1.797063931926507 -0.002927048803945 0.400105472825502 -0.001685887378791 0.916462874744049
2066708 -1.422829211832076 -0.021475921649550 -1.817803700651212 -0.002806713777659 0.403321348192002 -0.001685787571338 0.915052550715324
2083375 -1.417751891887446 -0.020971420910950 -1.839499061435353 -0.002675064041993 0.406359595108577 -0.001680437398327 0.913707775837393
2100042 -1.413084314166141 -0.024167051700604 -1.859248747757822 -0.003071309078077 0.409504055268555 -0.001815272582661 0.912301321145928
2116709 -1.408477571963469 -0.024744761520092 -1.879099501929417 -0.003154344406242 0.412704790358969 -0.001894484290473 0.910857407641503
2133376 -1.402899426099120 -0.023382265961682 -1.900820850152306 -0.002986432485194 0.415752894556813 -0.001843348540881 0.909470842828290
2150043 -1.396557029956189 -0.022772700237706 -1.923761473113623 -0.002916885982975 0.418684594604104 -0.001747535437570 0.908125348251690
2166710 -1.391603389724754 -0.022040650254064 -1.944445380122787 -0.002777124509038 0.421921037402891 -0.001737047642620 0.906626664312173
2183377 -1.387457636343791 -0.021146343320277 -1.962636439702334 -0.002624891149696 0.425358023375421 -0.001720894766057 0.905019723772809
2200044 -1.380202849506034 -0.020171461864087 -1.981528935073204 -0.002457620545227 0.428383358426184 -0.001687726256622 0.903592170121478
2216711 -1.371667624726029 -0.022961717477303 -2.002105717819926 -0.002773762212087 0.431228025222832 -0.001804766750234 0.902236908645720
2233378 -1.362958284030061 -0.024330040293288 -2.022258261458331 -0.002916827331444 0.434141504400494 -0.001836831881912 0.900838094400893
2250045 -1.353613429061813 -0.024725499811473 -2.042180215374188 -0.002937540013517 0.437027933345900 -0.001972086802428 0.899440974832548
2266712 -1.342912386623492 -0.024032675250234 -2.064644031827585 -0.002820266709362 0.439650959833464 -0.002029198947648 0.898161990937511
2283379 -1.333969099506505 -0.023390455133320 -2.084166204978755 -0.002767968719705 0.442635506998378 -0.002092427702984 0.896694913579732
2300046 -1.323445862761008 -0.024125511475372 -2.106076305147146 -0.002784538725702 0.445358612077459 -0.001974069206607 0.895345774571641
2316713 -1.316252470433917 -0.025979027873203 -2.125076314298314 -0.002980297364943 0.448594462890721 -0.001928604805284 0.893728373822219
2333380 -1.310576816826306 -0.023371240036900 -2.140211920768838 -0.002686565635280 0.452195174226167 -0.001889015556941 0.891912965704547
2350047 -1.302093506528145 -0.022483574702038 -2.159637614223536 -0.002599859905793 0.455289553602271 -0.001847721908491 0.890337716281223
2366714 -1.291569113044443 -0.022902267630836 -2.180232216871074 -0.002613125480758 0.458140477020490 -0.001800731444502 0.888874137466562
2383381 -1.283270466104976 -0.022495891604573 -2.197836033607861 -0.002543535091641 0.461385158912052 -0.001817776246419 0.887194432610156
2400048 -1.272740527988120 -0.022446380027412 -2.218266798917653 -0.002515760477112 0.464329826111565 -0.001807068751465 0.885656941504414
2416715 -1.265789315609067 -0.023324426918124 -2.234032451088764 -0.002580444096473 0.467804470440274 -0.001767581019822 0.883826450385876
2433382 -1.253414215610201 -0.021721537031858 -2.255343984508524 -0.002429997311754 0.470509978809982 -0.001859867935763 0.882389367481588
2450049 -1.243305362892689 -0.022348058040245 -2.273086354112333 -0.002498647418924 0.473632848948706 -0.001896524812859 0.880716801447232
2466716 -1.231862467226406 -0.022299955189485 -2.291086502209008 -0.002525265761058 0.476620338348313 -0.001965819790829 0.879103413517503
2483383 -1.219687542235000 -0.022308811737867 -2.309917054703309 -0.002497878740078 0.479469929855673 -0.001964045423045 0.877552556540958
2500050 -1.206707921578490 -0.022381392894718 -2.330477168251134 -0.002427511621710 0.482202004728697 -0.001890002660538 0.876054656806809
2516717 -1.194335943931166 -0.021915421254585 -2.348894525128347 -0.002367143751687 0.485119724197908 -0.001924359555111 0.874442420439967
2533384 -1.182197517015092 -0.023327629751716 -2.365315652131485 -0.002418648772830 0.488180756533659 -0.001780211585175 0.872737377413761
2550051 -1.170861861969687 -0.025003100258714 -2.380871276192474 -0.002518054847482 0.491325580490871 -0.001668127919162 0.870970751922439
2566718 -1.158375488188890 -0.023035387697851 -2.398173288739841 -0.002377131432033 0.494245558829347 -0.001945309562191 0.869316911485293
2583385 -1.145835828811377 -0.023601470378590 -2.415413894665646 -0.002478919703365 0.497188843171644 -0.002151428301450 0.867636145246964
2600052 -1.133991883621281 -0.025443176685576 -2.430893858970503 -0.002629970983917 0.500336453782670 -0.002148685806764 0.865824404494416
2616719 -1.122305196578153 -0.025860409578549 -2.445977129164930 -0.002677364540563 0.503461938665659 -0.002180708580436 0.864010504880711
2633386 -1.107937576162893 -0.026689191111005 -2.462996980285095 -0.002740161371764 0.506265309841922 -0.002107543575761 0.862370851679482
2650053 -1.093447091943054 -0.025613471378894 -2.479306884425729 -0.002630781381900 0.509144635318942 -0.002187122610268 0.860674175173131
2666720 -1.079004365777709 -0.026199870132650 -2.495589369174924 -0.002630285475044 0.512026892151638 -0.002119461679696 0.858962776372785
2683387 -1.063752696558354 -0.025556473030754 -2.512030428593123 -0.002555867942784 0.514857821836790 -0.002163192615870 0.857269042617451
2700054 -1.049259733737823 -0.027186394749726 -2.527558783194450 -0.002719993577533 0.517784652720273 -0.002129469934367 0.855504015420198
2716721 -1.033828156033699 -0.028424793278162 -2.544175545160623 -0.002839523983137 0.520531524015357 -0.002057881323997 0.853835250346491
2733388 -1.019442217536154 -0.023791817322314 -2.558744200574550 -0.002532185523791 0.523543713615144 -0.002457490571622 0.851991507416962
2750055 -1.004740894447390 -0.022328689154646 -2.571765761822009 -0.002368996398369 0.526740073649078 -0.002622952884452 0.850019060248883
2766722 -0.990446614845823 -0.024827341335389 -2.586046136522531 -0.002558759497462 0.529895215625130 -0.002588095854961 0.848055313624811
2783389 -0.976094380769427 -0.023579181378437 -2.599436093163816 -0.002480209169937 0.532998917571593 -0.002771494374504 0.846107748013759
2800056 -0.960610418947736 -0.022608988952665 -2.614130664395123 -0.002368905906280 0.535899408792205 -0.002862717337201 0.844273662262669
2816723 -0.944169485703827 -0.026019527999993 -2.629856355486741 -0.002595176156367 0.538610627525487 -0.002605437410648 0.842546775362186
2833390 -0.926648545093405 -0.027293287907776 -2.645403550916264 -0.002628288640360 0.541212746277488 -0.002404274282535 0.840878156947115
2850057 -0.909774965344200 -0.027502243021289 -2.658376113015588 -0.002645721003308 0.544108494211579 -0.002410805461186 0.839007231616158
2866724 -0.892867750568710 -0.028998992133285 -2.673825499753377 -0.002743923807882 0.546776473467672 -0.002351751637401 0.837270821304928
2883391 -0.875660796253992 -0.029893706951895 -2.688116346620090 -0.002787679991352 0.549515488634452 -0.002290874037387 0.835475737820824
2900058 -0.859721573736700 -0.030072672128544 -2.698932071145660 -0.002759088397840 0.552585407064842 -0.002251050663848 0.833448671545588
2916725 -0.842116750600890 -0.028451903075901 -2.711536273954061 -0.002616867572792 0.555426393571806 -0.002396711757583 0.831558133326032
2933392 -0.823851075978531 -0.030761166821182 -2.726362459384319 -0.002804293973325 0.558018672782435 -0.002229204743441 0.829820659785988
2950059 -0.805364666207620 -0.032585742524458 -2.738948205073057 -0.002936311182577 0.560731787252895 -0.002097451757434 0.827989638544432
2966726 -0.785845726807913 -0.032640674807723 -2.753132284753689 -0.002945302815370 0.563288967666633 -0.002148845126290 0.826251926812282
2983393 -0.766932718724701 -0.032977621280512 -2.765897155215496 -0.002972441714146 0.565934756281092 -0.002165827838288 0.824441826579105
3000060 -0.747458492376284 -0.031607035088234 -2.779033156254551 -0.002836732843361 0.568514791730679 -0.002242501402531 0.822665093289887
3016727 -0.728817397233752 -0.031809251511525 -2.790975516195487 -0.002839802728348 0.571237867511445 -0.002235205185905 0.820776606695889
3033394 -0.710508888998246 -0.030118581247208 -2.800316141367147 -0.002666515607381 0.574153504680045 -0.002342919048702 0.818739979168276
3050061 -0.692472011546213 -0.030416307686397 -2.811936645838922 -0.002676142109052 0.576992280465373 -0.002389029437227 0.816741721161059
3066728 -0.673333045924232 -0.032199276466098 -2.822714881144448 -0.002768223891766 0.579781527278408 -0.002279275887191 0.814764090068182
3083395 -0.654381378651905 -0.032269567651225 -2.833528747935882 -0.002795608122920 0.582507275736516 -0.002330614904446 0.812817338965781
3100062 -0.634305987668069 -0.032440168140001 -2.845178925802508 -0.002847438109199 0.585064420574605 -0.002385790986568 0.810978312826727
3116729 -0.614737576648107 -0.032997059771606 -2.854773349003644 -0.002850690241439 0.587796132328288 -0.002356788744876 0.809000634073833
3133396 -0.594900017108857 -0.032578805173540 -2.864611660003966 -0.002831869913757 0.590462921861023 -0.002477061505024 0.807055997181383
3150063 -0.574878621392406 -0.032829201765082 -2.874997868917764 -0.002853595347482 0.593058375473422 -0.002534306441044 0.805150419216982
3166730 -0.555144782764395 -0.033343721270527 -2.884441958387268 -0.002888445671605 0.595722555835715 -0.002571722949277 0.803180975615856
3183397 -0.535099744942898 -0.033078223876689 -2.893047054417931 -0.002820176153529 0.598453330783567 -0.002590678946538 0.801148516732768
3200064 -0.515301411034906 -0.032896355234010 -2.900514564800271 -0.002799085549576 0.601240881119504 -0.002588834715872 0.799058737468994
3216731 -0.495368137485256 -0.032127600408742 -2.908258823938715 -0.002723862120092 0.603963599359425 -0.002662860238270 0.797002798238068
3233398 -0.475394190300748 -0.031950829141359 -2.916419392175818 -0.002689093677436 0.606637505434989 -0.002726880555569 0.794969351545859
3250065 -0.455460659054477 -0.031666288834469 -2.923666970468720 -0.002694272906448 0.609339015637645 -0.002871389165204 0.792900031554744
3266732 -0.435318039019060 -0.031338983048755 -2.930654940731969 -0.002676114050432 0.612009220551620 -0.002969599623473 0.790840523652819
3283399 -0.415062602406581 -0.031583490173405 -2.937826296202505 -0.002691642860467 0.614653517863071 -0.002924930917995 0.788787203760550
3300066 -0.394759127797785 -0.031699828742706 -2.944143178780192 -0.002682914191495 0.617364879464422 -0.002909677303655 0.786666982498509
3316733 -0.374749774026263 -0.031490169977078 -2.950422101935400 -0.002655044412049 0.620053006502121 -0.002871637490478 0.784550172751861
3333400 -0.354757047633895 -0.029749746072454 -2.955677083407239 -0.002490334344202 0.622821846765101 -0.003134791276554 0.782353448583577
3350067 -0.333995974993093 -0.028247455835329 -2.962216928699786 -0.002356517513437 0.625389514623694 -0.003325951237492 0.780302082447763
3366734 -0.313158854225614 -0.026842631197135 -2.967416309334767 -0.002204460976119 0.628060442012143 -0.003486782559114 0.778153624857394
3383401 -0.292369767433815 -0.025552844353785 -2.971882997730087 -0.002064446084267 0.630763676387557 -0.003579461661670 0.775963987609368
3400068 -0.271200316110065 -0.025865165363978 -2.976676307345077 -0.002067697724558 0.633365824580841 -0.003529843226790 0.773841713198472
3416735 -0.249918569916535 -0.026228478614418 -2.980790144073961 -0.002081110079752 0.636012628584263 -0.003492115057925 0.771667940499406
3433402 -0.229023937012369 -0.025867495025141 -2.985551047745226 -0.002060218902092 0.638582530045106 -0.003641232226806 0.769541973674690
3450069 -0.207499352222005 -0.024582417084644 -2.989842929833546 -0.001901221779894 0.641121457036988 -0.003774390676276 0.767427792471406
3466736 -0.185889579974636 -0.023546610827045 -2.993991640989822 -0.001775914912199 0.643654600135225 -0.003870276238918 0.765304268126621
3483403 -0.164621361239695 -0.024775473223649 -2.997084205529523 -0.001853267284574 0.646277797871844 -0.003758152078514 0.763090721782965
3500070 -0.143602099827239 -0.025084845875660 -2.999355614500720 -0.001870309669601 0.648940682357339 -0.003777607568277 0.760827327587798
3516737 -0.122404882704254 -0.025116266120707 -3.001058623532471 -0.001865241264596 0.651638997308539 -0.003793804337585 0.758517465263915
3533404 -0.101078763948372 -0.025063646733495 -3.002487620382230 -0.001845547918510 0.654297867713417 -0.003826651070802 0.756225000248034
3550071 -0.080333131849735 -0.024223002781537 -3.004030266779036 -0.001734425495706 0.656921925869765 -0.003951866017630 0.753946256595745
3566738 -0.058834894475344 -0.023740275720267 -3.005529570106562 -0.001642306186127 0.659508390262647 -0.003969331566514 0.751684927619597
3583405 -0.038613098729058 -0.023194907282153 -3.005905092215004 -0.001518105910518 0.662203940520632 -0.003967824127603 0.749311612671980
3600072 -0.015835170791723 -0.023796482219225 -3.009180331118502 -0.001561675416056 0.664468662872858 -0.003957640672432 0.747304017325050
3616739 0.004841715583685 -0.023532518462243 -3.008120585602853 -0.001516731133530 0.667194368212045 -0.003999311466478 0.744871384911915
3633406 0.026867167613605 -0.024071642510685 -3.009439978801039 -0.001526517292948 0.669606864679634 -0.003924649633266 0.742703785936305
3650073 0.048853977769722 -0.024329679022086 -3.009001414145865 -0.001538571589509 0.672169979040621 -0.003912586429554 0.740384929439697
3666740 0.070309926202378 -0.024401511744198 -3.007901764416541 -0.001529654326781 0.674782511900308 -0.003890756783467 0.738004799308788
3683407 0.091863283537718 -0.024914917067106 -3.008370452035103 -0.001554049361318 0.677198933648243 -0.003859104003945 0.735788214442548
3700074 0.113184910117958 -0.026511319062322 -3.007684990172979 -0.001746254803219 0.679696824526069 -0.003766291608431 0.733481419240366
3716741 0.134572572528365 -0.025748487009353 -3.006452430870287 -0.001663322993687 0.682187172612868 -0.003929929230819 0.731165132193351
3733408 0.156111470374208 -0.026233910777582 -3.004892802019801 -0.001705904507579 0.684676216013757 -0.003904982833014 0.728834906013679
3750075 0.177908327155936 -0.025508596466643 -3.003792829271613 -0.001635160771388 0.687076137087963 -0.003998444812596 0.726572584490094
3766742 0.199736786211648 -0.024031286132759 -3.003175299278283 -0.001412637799257 0.689318246747949 -0.004108905264827 0.724445633607041
3783409 0.221446568371391 -0.023216938459472 -3.001941647044816 -0.001268115821488 0.691619784773380 -0.004207475071751 0.722248407645048
3800076 0.242898840710865 -0.023411685165201 -2.999491399937147 -0.001224831555044 0.694029717659629 -0.004140046574587 0.719933407203276
3816743 0.264487029663894 -0.024321504034413 -2.996729264026023 -0.001338534299821 0.696454724535536 -0.004080315782801 0.717587887314977
